Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
942 gradients/KeypointNetwork_1/MatMul_2_grad/MatMul gradients/KeypointNetwork_1/MatMul_2_grad/MatMul gradients/KeypointNetwork_1/MatMul_2_grad/MatMul:input:0 0.215535 0.108843 5138.395202 3.461895 inf (-0.003;0.012),(0.000;0.004)
942 gradients/KeypointNetwork_1/MatMul_2_grad/MatMul gradients/KeypointNetwork_1/MatMul_2_grad/MatMul gradients/KeypointNetwork_1/MatMul_2_grad/MatMul:input:1 0.338880 48.091076 155.923806 1.147734 inf (1.341;7.387),(1.325;7.419)
942 gradients/KeypointNetwork_1/MatMul_2_grad/MatMul gradients/KeypointNetwork_1/MatMul_2_grad/MatMul gradients/KeypointNetwork_1/MatMul_2_grad/MatMul:output:0 -0.150521 1.469060 3684.633692 3.082804 inf (-0.025;0.175),(0.008;0.063)
943 gradients/KeypointNetwork/MatMul_2_grad/MatMul gradients/KeypointNetwork/MatMul_2_grad/MatMul gradients/KeypointNetwork/MatMul_2_grad/MatMul:input:0 0.102968 0.135277 10516.484968 4.679793 inf (-0.003;0.017),(0.000;0.004)
943 gradients/KeypointNetwork/MatMul_2_grad/MatMul gradients/KeypointNetwork/MatMul_2_grad/MatMul gradients/KeypointNetwork/MatMul_2_grad/MatMul:input:1 0.393205 39.971067 237.220213 1.101453 inf (0.639;7.492),(1.715;7.323)
943 gradients/KeypointNetwork/MatMul_2_grad/MatMul gradients/KeypointNetwork/MatMul_2_grad/MatMul gradients/KeypointNetwork/MatMul_2_grad/MatMul:output:0 -0.116036 1.332861 3416.864131 3.347884 inf (0.020;0.201),(-0.001;0.065)
944 gradients/AddN_8 gradients/AddN_8 gradients/AddN_8:input:0 -0.066087 0.015111 161.919411 1.366054 inf (0.000;0.003),(0.000;0.004)
944 gradients/AddN_8 gradients/AddN_8 gradients/AddN_8:input:1 NaN NaN NaN NaN NaN NaN
944 gradients/AddN_8 gradients/AddN_8 gradients/AddN_8:output:0 -0.065771 0.015105 165.085383 1.365252 inf (0.000;0.003),(0.000;0.004)
945 gradients/mul_1_grad/Mulgradients/Neg_grad/Neg gradients/mul_1_grad/Mul,gradients/Neg_grad/Neg gradients/mul_1_grad/Mulgradients/Neg_grad/Neg:input:0 NaN NaN NaN NaN NaN NaN
945 gradients/mul_1_grad/Mulgradients/Neg_grad/Neg gradients/mul_1_grad/Mul,gradients/Neg_grad/Neg gradients/mul_1_grad/Mulgradients/Neg_grad/Neg:input:1 -0.139935 0.000630 262.399587 1.463124 inf (0.000;0.000),(0.000;0.000)
945 gradients/mul_1_grad/Mulgradients/Neg_grad/Neg gradients/mul_1_grad/Mul,gradients/Neg_grad/Neg gradients/mul_1_grad/Mulgradients/Neg_grad/Neg:output:0 -0.139505 0.018890 261.333542 1.459583 inf (0.000;0.002),(0.000;0.003)
946 gradients/Square_4_grad/Mulgradients/Square_4_grad/Mul_1 gradients/Square_4_grad/Mul,gradients/Square_4_grad/Mul_1 gradients/Square_4_grad/Mulgradients/Square_4_grad/Mul_1:input:0 1.000000 0.000000 0.000000 0.000000 0.000000 (2.000;0.000),(2.000;0.000)
946 gradients/Square_4_grad/Mulgradients/Square_4_grad/Mul_1 gradients/Square_4_grad/Mul,gradients/Square_4_grad/Mul_1 gradients/Square_4_grad/Mulgradients/Square_4_grad/Mul_1:input:1 0.036495 3.332128 242.288021 1.465057 inf (-0.084;0.741),(-0.053;0.671)
946 gradients/Square_4_grad/Mulgradients/Square_4_grad/Mul_1 gradients/Square_4_grad/Mul,gradients/Square_4_grad/Mul_1 gradients/Square_4_grad/Mulgradients/Square_4_grad/Mul_1:input:2 0.510832 0.061794 475.263281 1.233338 inf (0.062;0.000),(0.023;0.039)
946 gradients/Square_4_grad/Mulgradients/Square_4_grad/Mul_1 gradients/Square_4_grad/Mul,gradients/Square_4_grad/Mul_1 gradients/Square_4_grad/Mulgradients/Square_4_grad/Mul_1:output:0 0.307163 0.300887 1481.170286 1.251037 inf (-0.011;0.093),(0.002;0.083)
947 gradients/KeypointNetwork_1/MatMul_1_grad/MatMul gradients/KeypointNetwork_1/MatMul_1_grad/MatMul gradients/KeypointNetwork_1/MatMul_1_grad/MatMul:input:0 NaN NaN NaN NaN NaN NaN
947 gradients/KeypointNetwork_1/MatMul_1_grad/MatMul gradients/KeypointNetwork_1/MatMul_1_grad/MatMul gradients/KeypointNetwork_1/MatMul_1_grad/MatMul:input:1 1.000000 0.000000 0.000000 0.000000 0.000000 (0.130;0.329),(0.130;0.329)
947 gradients/KeypointNetwork_1/MatMul_1_grad/MatMul gradients/KeypointNetwork_1/MatMul_1_grad/MatMul gradients/KeypointNetwork_1/MatMul_1_grad/MatMul:output:0 -0.150853 1.469060 3684.633683 3.084269 inf (-0.025;0.175),(0.008;0.063)
948 ge_default_20201228113331_61_Send_23 * NaN NaN NaN NaN NaN NaN NaN
949 ge_default_20201228113331_61_Recv_23 * NaN NaN NaN NaN NaN NaN NaN
950 gradients/KeypointNetwork/MatMul_1_grad/MatMul gradients/KeypointNetwork/MatMul_1_grad/MatMul gradients/KeypointNetwork/MatMul_1_grad/MatMul:input:0 NaN NaN NaN NaN NaN NaN
950 gradients/KeypointNetwork/MatMul_1_grad/MatMul gradients/KeypointNetwork/MatMul_1_grad/MatMul gradients/KeypointNetwork/MatMul_1_grad/MatMul:input:1 1.000000 0.000000 0.000000 0.000000 0.000000 (0.130;0.329),(0.130;0.329)
950 gradients/KeypointNetwork/MatMul_1_grad/MatMul gradients/KeypointNetwork/MatMul_1_grad/MatMul gradients/KeypointNetwork/MatMul_1_grad/MatMul:output:0 -0.116266 1.332861 3416.864132 3.349341 inf (0.021;0.200),(0.000;0.065)
951 gradients/strided_slice_10_grad/StridedSliceGrad gradients/strided_slice_10_grad/StridedSliceGrad gradients/strided_slice_10_grad/StridedSliceGrad:input:0 -0.065771 0.015105 165.085383 1.365252 inf (0.000;0.003),(0.000;0.004)
951 gradients/strided_slice_10_grad/StridedSliceGrad gradients/strided_slice_10_grad/StridedSliceGrad gradients/strided_slice_10_grad/StridedSliceGrad:output:0 -0.065771 0.015105 165.085383 1.365252 inf (0.000;0.002),(0.000;0.002)
952 gradients/AddN_9 gradients/AddN_9 gradients/AddN_9:input:0 0.133834 0.011151 99.561931 1.270311 0.115874 (0.000;0.003),(0.000;0.003)
952 gradients/AddN_9 gradients/AddN_9 gradients/AddN_9:input:1 NaN NaN NaN NaN NaN NaN
952 gradients/AddN_9 gradients/AddN_9 gradients/AddN_9:output:0 0.133872 0.011153 99.577739 1.270117 0.115830 (0.000;0.003),(0.000;0.003)
953 gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul:input:0 0.307163 0.300887 1481.170286 1.251037 inf (-0.011;0.093),(0.002;0.083)
953 gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul:input:1 0.573121 1.977455 246.446876 0.923991 inf (0.274;0.508),(0.121;0.565)
953 gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul:output:0 -0.052161 0.462721 5691.489281 1.539293 inf (0.012;0.092),(-0.014;0.082)
954 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1:input:0 0.307163 0.300887 1481.170286 1.251037 inf (-0.011;0.093),(0.002;0.083)
954 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1:input:1 0.264562 1.983415 197.923022 1.212797 inf (0.191;0.545),(0.006;0.577)
954 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1:output:0 -0.010724 0.631705 3442.277257 1.508864 inf (0.020;0.091),(-0.005;0.083)
955 gradients/KeypointNetwork_1/concat_3_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/KeypointNetwork_1/Reshape_4_grad/Shape,gradients/KeypointNetwork_1/concat_3_grad/Slice gradients/KeypointNetwork_1/concat_3_grad/Slice:input:0 NaN NaN NaN NaN NaN NaN
955 gradients/KeypointNetwork_1/concat_3_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/KeypointNetwork_1/Reshape_4_grad/Shape,gradients/KeypointNetwork_1/concat_3_grad/Slice gradients/KeypointNetwork_1/concat_3_grad/Slice:output:0 0.361431 0.000544 937.711256 1.396808 inf (0.000;0.000),(0.000;0.000)
956 gradients/KeypointNetwork_1/concat_3_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,KeypointNetwork/ones_like/Shape,gradients/KeypointNetwork_1/concat_3_grad/Slice_1 gradients/KeypointNetwork_1/concat_3_grad/Slice_1:input:0 NaN NaN NaN NaN NaN NaN
956 gradients/KeypointNetwork_1/concat_3_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,KeypointNetwork/ones_like/Shape,gradients/KeypointNetwork_1/concat_3_grad/Slice_1 gradients/KeypointNetwork_1/concat_3_grad/Slice_1:output:0 -0.146424 0.046972 1480.708388 2.965315 inf (-0.003;0.011),(0.001;0.004)
957 gradients/KeypointNetwork/concat_3_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/KeypointNetwork_1/Reshape_4_grad/Shape,gradients/KeypointNetwork/concat_3_grad/Slice gradients/KeypointNetwork/concat_3_grad/Slice:input:0 NaN NaN NaN NaN NaN NaN
957 gradients/KeypointNetwork/concat_3_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/KeypointNetwork_1/Reshape_4_grad/Shape,gradients/KeypointNetwork/concat_3_grad/Slice gradients/KeypointNetwork/concat_3_grad/Slice:output:0 0.254962 0.000793 772.722689 1.626183 inf (0.000;0.000),(0.000;0.000)
958 gradients/KeypointNetwork/concat_3_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,KeypointNetwork/ones_like/Shape,gradients/KeypointNetwork/concat_3_grad/Slice_1 gradients/KeypointNetwork/concat_3_grad/Slice_1:input:0 NaN NaN NaN NaN NaN NaN
958 gradients/KeypointNetwork/concat_3_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,KeypointNetwork/ones_like/Shape,gradients/KeypointNetwork/concat_3_grad/Slice_1 gradients/KeypointNetwork/concat_3_grad/Slice_1:output:0 -0.109799 0.048149 1363.991213 3.458886 inf (0.003;0.014),(0.000;0.004)
959 gradients/strided_slice_4_grad/StridedSliceGrad gradients/strided_slice_4_grad/StridedSliceGrad gradients/strided_slice_4_grad/StridedSliceGrad:input:0 0.133872 0.011153 99.577739 1.270117 0.115830 (0.000;0.003),(0.000;0.003)
959 gradients/strided_slice_4_grad/StridedSliceGrad gradients/strided_slice_4_grad/StridedSliceGrad gradients/strided_slice_4_grad/StridedSliceGrad:output:0 0.133872 0.011153 99.577739 1.270117 0.038620 (0.000;0.002),(0.000;0.002)
960 gradients/concat_4_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/concat_4_grad/Shape,gradients/concat_4_grad/Slice gradients/concat_4_grad/Slice:input:0 -0.052161 0.462721 5691.489281 1.539293 inf (0.012;0.092),(-0.014;0.082)
960 gradients/concat_4_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/concat_4_grad/Shape,gradients/concat_4_grad/Slice gradients/concat_4_grad/Slice:output:0 -0.118147 0.462721 5386.097293 1.659369 inf (0.027;0.088),(-0.011;0.075)
961 gradients/concat_4_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,gradients/concat_4_grad/Shape_1,gradients/concat_4_grad/Slice_1 gradients/concat_4_grad/Slice_1:input:0 -0.052161 0.462721 5691.489281 1.539293 inf (0.012;0.092),(-0.014;0.082)
961 gradients/concat_4_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,gradients/concat_4_grad/Shape_1,gradients/concat_4_grad/Slice_1 gradients/concat_4_grad/Slice_1:output:0 0.048830 0.421343 305.391988 1.373111 inf (-0.016;0.094),(-0.019;0.094)
962 gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad:input:0 0.361431 0.000544 937.711256 1.396808 inf (0.000;0.000),(0.000;0.000)
962 gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad:output:0 0.361431 0.000544 937.711256 1.396808 inf (0.000;0.000),(0.000;0.000)
963 gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad:input:0 0.254962 0.000793 772.722689 1.626183 inf (0.000;0.000),(0.000;0.000)
963 gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad:output:0 0.254962 0.000793 772.722689 1.626183 inf (0.000;0.000),(0.000;0.000)
964 gradients/concat_4_grad/tuple/group_deps gradients/concat_4_grad/tuple/group_deps NaN NaN NaN NaN NaN NaN NaN
965 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1:input:0 NaN NaN NaN NaN NaN NaN
965 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1:input:1 0.361431 0.000544 937.711256 1.396808 inf (0.000;0.000),(0.000;0.000)
965 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1:output:0 0.141261 0.000326 15596.357148 4.343061 inf (0.000;0.000),(0.000;0.000)
966 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1:input:0 NaN NaN NaN NaN NaN NaN
966 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1:input:1 0.254962 0.000793 772.722689 1.626183 inf (0.000;0.000),(0.000;0.000)
966 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1:output:0 -0.058661 0.000757 3659.540367 9.704786 inf (0.000;0.000),(0.000;0.000)
967 gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul:input:0 -0.250000 2.000001 10.000000 1.581139 inf (0.250;0.968),(0.500;0.866)
967 gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul:input:1 0.048830 0.421343 305.391988 1.373111 inf (-0.016;0.094),(-0.019;0.094)
967 gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul:output:0 -0.068077 0.423139 297.053331 1.455047 inf (-0.013;0.094),(0.025;0.093)
968 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1:input:0 0.048830 0.421343 305.391988 1.373111 inf (-0.016;0.094),(-0.019;0.094)
968 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1:input:1 0.455505 1.317962 49.275442 1.043547 inf (0.221;0.533),(0.243;0.524)
968 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1:output:0 -0.044283 0.398229 689.502435 1.363467 inf (-0.008;0.072),(-0.016;0.080)
969 gradients/strided_slice_20_grad/StridedSliceGrad gradients/strided_slice_20_grad/StridedSliceGrad gradients/strided_slice_20_grad/StridedSliceGrad:input:0 -0.118147 0.462721 5386.097293 1.659369 inf (0.027;0.088),(-0.011;0.075)
969 gradients/strided_slice_20_grad/StridedSliceGrad gradients/strided_slice_20_grad/StridedSliceGrad gradients/strided_slice_20_grad/StridedSliceGrad:output:0 -0.118147 0.462721 5386.097293 1.659369 inf (0.018;0.073),(-0.008;0.062)
970 gradients/KeypointNetwork_1/mul_8_grad/Sum gradients/KeypointNetwork_1/mul_8_grad/Sum gradients/KeypointNetwork_1/mul_8_grad/Sum:input:0 0.141261 0.000326 15596.357148 4.343061 inf (0.000;0.000),(0.000;0.000)
970 gradients/KeypointNetwork_1/mul_8_grad/Sum gradients/KeypointNetwork_1/mul_8_grad/Sum gradients/KeypointNetwork_1/mul_8_grad/Sum:output:0 NaN NaN NaN NaN NaN NaN
971 gradients/KeypointNetwork/mul_8_grad/Sum gradients/KeypointNetwork/mul_8_grad/Sum gradients/KeypointNetwork/mul_8_grad/Sum:input:0 -0.058661 0.000757 3659.540367 9.704786 inf (0.000;0.000),(0.000;0.000)
971 gradients/KeypointNetwork/mul_8_grad/Sum gradients/KeypointNetwork/mul_8_grad/Sum gradients/KeypointNetwork/mul_8_grad/Sum:output:0 NaN NaN NaN NaN NaN NaN
972 gradients/mul_12_grad/Sum gradients/mul_12_grad/Sum gradients/mul_12_grad/Sum:input:0 -0.044283 0.398229 689.502435 1.363467 inf (-0.008;0.072),(-0.016;0.080)
972 gradients/mul_12_grad/Sum gradients/mul_12_grad/Sum gradients/mul_12_grad/Sum:output:0 NaN NaN NaN NaN NaN NaN
973 gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mul,gradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg:input:0 NaN NaN NaN NaN NaN NaN
973 gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mul,gradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg:input:1 0.361431 0.000544 937.711256 1.396808 inf (0.000;0.000),(0.000;0.000)
973 gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mul,gradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg:output:0 0.358706 0.017817 904.056253 1.409633 inf (0.000;0.005),(0.000;0.003)
974 gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mul,gradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg:input:0 NaN NaN NaN NaN NaN NaN
974 gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mul,gradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg:input:1 0.254962 0.000793 772.722689 1.626183 inf (0.000;0.000),(0.000;0.000)
974 gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mul,gradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg:output:0 0.258604 0.021720 768.001680 1.603503 inf (-0.001;0.005),(0.000;0.003)
975 gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul:input:0 -0.250000 2.000001 10.000000 1.581139 inf (0.250;0.968),(0.500;0.866)
975 gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul:input:1 NaN NaN NaN NaN NaN NaN
975 gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul:output:0 0.157761 0.402035 124.818567 1.209183 2.925478 (0.108;0.078),(0.064;0.142)
976 gradients/strided_slice_21_grad/StridedSliceGrad gradients/strided_slice_21_grad/StridedSliceGrad gradients/strided_slice_21_grad/StridedSliceGrad:input:0 -0.068077 0.423139 297.053331 1.455047 inf (-0.013;0.094),(0.025;0.093)
976 gradients/strided_slice_21_grad/StridedSliceGrad gradients/strided_slice_21_grad/StridedSliceGrad gradients/strided_slice_21_grad/StridedSliceGrad:output:0 -0.068077 0.423139 297.053331 1.455047 inf (-0.004;0.055),(0.008;0.055)
977 gradients/AddN_10 gradients/AddN_10 gradients/AddN_10:input:0 -0.146424 0.046972 1480.708388 2.965315 inf (-0.003;0.011),(0.001;0.004)
977 gradients/AddN_10 gradients/AddN_10 gradients/AddN_10:input:1 NaN NaN NaN NaN NaN NaN
977 gradients/AddN_10 gradients/AddN_10 gradients/AddN_10:output:0 -0.145862 0.047147 1279.452712 2.966772 inf (-0.003;0.011),(0.001;0.004)
978 gradients/AddN_11 gradients/AddN_11 gradients/AddN_11:input:0 -0.109799 0.048149 1363.991213 3.458886 inf (0.003;0.014),(0.000;0.004)
978 gradients/AddN_11 gradients/AddN_11 gradients/AddN_11:input:1 NaN NaN NaN NaN NaN NaN
978 gradients/AddN_11 gradients/AddN_11 gradients/AddN_11:output:0 -0.111480 0.048382 1336.815283 3.449659 inf (0.003;0.014),(0.000;0.004)
979 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1:input:0 0.469225 1.915119 285.715548 1.030316 inf (0.207;0.539),(0.212;0.537)
979 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1:input:1 0.157761 0.402035 124.818567 1.209183 2.925478 (0.108;0.078),(0.064;0.142)
979 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1:output:0 0.052795 0.447083 8804.386505 1.281307 inf (0.012;0.076),(0.019;0.088)
980 gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad:input:0 -0.145862 0.047147 1279.452712 2.966772 inf (-0.003;0.011),(0.001;0.004)
980 gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad:output:0 -0.145862 0.047147 1279.452712 2.966772 inf (-0.001;0.006),(0.000;0.002)
981 gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad:input:0 -0.111480 0.048382 1336.815283 3.449659 inf (0.003;0.014),(0.000;0.004)
981 gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad:output:0 -0.111480 0.048382 1336.815283 3.449659 inf (0.001;0.008),(0.000;0.003)
